id,placement_area,advertisement_type,duration_unit,is_quitable,unit_price,is_active,description,created_at,updated_at,_export_metadata
"adeb697e-a977-4f6b-bf29-177d23a387b1","top_banner_highest_visibility","image","month","true","14000.00","true","top banner highest visibility - image - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"d49c04a7-9554-4159-acdb-446afdd40843","top_banner_highest_visibility","image","month","false","16800.00","true","top banner highest visibility - image - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"489344a1-0484-4606-9e3a-520e0941482e","top_banner_highest_visibility","animation","hour","true","43.00","true","top banner highest visibility - animation - hour - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"ea41ce75-7da6-490a-ab43-8d8015c8d60d","top_banner_highest_visibility","animation","hour","false","51.00","true","top banner highest visibility - animation - hour - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"84115b62-0d19-4a94-950c-e1e9d6972432","top_banner_highest_visibility","animation","day","true","850.00","true","top banner highest visibility - animation - day - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"219a050d-65e4-459a-83f0-47a8efeb86ff","top_banner_highest_visibility","animation","day","false","1020.00","true","top banner highest visibility - animation - day - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"a11aa79e-b256-46b2-be8d-95174d3d7247","top_banner_highest_visibility","animation","week","true","5100.00","true","top banner highest visibility - animation - week - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"ebbcc262-705f-4c9d-af21-92816527545c","top_banner_highest_visibility","animation","week","false","6120.00","true","top banner highest visibility - animation - week - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"2551882d-055f-4eb7-a9c1-961c7b1c9d93","top_banner_highest_visibility","animation","month","true","17000.00","true","top banner highest visibility - animation - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"98f8b020-86e1-4806-bd54-3af774fcf348","top_banner_highest_visibility","animation","month","false","20400.00","true","top banner highest visibility - animation - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"587b17a6-fb5e-4c9d-97db-13fe6a8f9df1","top_banner_highest_visibility","general","hour","true","30.00","true","top banner highest visibility - general - hour - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
